Gebäude / MU,Start Datum SAP Auftrag ,Due Date BMRAM / End Datum SAP,Vorlaufzeit gemäss REF-0303762,Asset ID,Messstellen-Beschreibung,Kategorie,Status,Label Prio,Label Packet,Begründung,Zugänglichkeit ,Frequency,Interval,Event Typ,Messgrösse,Hersteller,Mod./Typ.,Serien-Nr.,Standort
PKAU_PE,01.12.2025,01.03.2026,90,235.G00.66.503,Prüfgewicht 10g,1- Qualitätskritisch,Aktiv,1,6,,Sehr schwer A/B-Raum GEF,Monthly,12,Kalibrierung,W_Masse,Mettler-Toledo,OIML E2 10 g 158427,C216916073,B235 1.029
PKAU_PE,01.12.2025,01.03.2026,90,235.G01.65.503.Q06.QT.01,H2O2 Sensor,2- Prozess-/Systemkritisch,Aktiv,2,6,relevant für Wartung PKAU Q1/2027,"Mittel, es handelt sich um EQM welches immer im Austausch ist. Ein gesamtes Paket liegt an Lager ",Monthly,12,Kalibrierung,Q_H2O2,Vaisala,HPP272,W0832500,B235
PKAU_PE,31.12.2025,01.03.2026,60,235.F01.41.400.QT.8QET1,H2O2 Restkonzentration Füllbereich,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Mittel, C-Zone FSP",Monthly,6,Endkalibrierung,Q_H2O2,Dräger,H2O2 LC 6809705,ARRJ-0433,B235 1.054
PKAU_PE,01.12.2025,01.03.2026,90,235.G01.65.503.Q03.QT.01,H2O2 Sensor,2- Prozess-/Systemkritisch,Aktiv,2,6,relevant für Wartung PKAU Q1/2027,"Mittel, es handelt sich um EQM welches immer im Austausch ist. Ein gesamtes Paket liegt an Lager ",Monthly,12,Kalibrierung,Q_H2O2,Vaisala,HPP272,W0832497,B235
PKAU_PE,01.12.2025,01.03.2026,90,235.G01.65.503.Q05.MT.01,Feuchte Sensor,1- Qualitätskritisch,Aktiv,1,6,relevant für Wartung PKAU Q1/2027,"Mittel, es handelt sich um EQM welches immer im Austausch ist. Ein gesamtes Paket liegt an Lager ",Monthly,12,Kalibrierung,M_Feuchte,Vaisala,HPP272,W0832499,B235
PKAU_PE,01.12.2025,01.03.2026,90,235.G01.65.503.Q06.MT.01,Feuchte Sensor,1- Qualitätskritisch,Aktiv,1,6,relevant für Wartung PKAU Q1/2027,"Mittel, es handelt sich um EQM welches immer im Austausch ist. Ein gesamtes Paket liegt an Lager ",Monthly,12,Kalibrierung,M_Feuchte,Vaisala,HPP272,W0832500,B235
PKAU_PE,01.12.2025,01.03.2026,90,235.G01.65.503.Q05.QT.01,H2O2 Sensor,2- Prozess-/Systemkritisch,Aktiv,2,6,relevant für Wartung PKAU Q1/2027,"Mittel, es handelt sich um EQM welches immer im Austausch ist. Ein gesamtes Paket liegt an Lager ",Monthly,12,Kalibrierung,Q_H2O2,Vaisala,HPP272,W0832499,B235
PKAU_PE,01.12.2025,01.03.2026,90,235.G01.65.503.Q02.QT.01,H2O2 Sensor,2- Prozess-/Systemkritisch,Aktiv,2,6,relevant für Wartung PKAU Q1/2027,"Mittel, es handelt sich um EQM welches immer im Austausch ist. Ein gesamtes Paket liegt an Lager ",Monthly,12,Kalibrierung,Q_H2O2,Vaisala,HPP272,W0832496,B235
Rocephin_PE,01.12.2025,01.03.2026,90,207RAMQ207-FINT23.PT.PI1,Druckanzeige,1- Qualitätskritisch,Aktiv,1,6,,,Monthly,12,Kalibrierung,P_Druck,Pall,FFS04AW,15094244,B207EG00 73
Rocephin_PE,01.12.2025,01.03.2026,90,207RAMQ207-FINT23.PT.PT3,Drucktransmitter,1- Qualitätskritisch,Aktiv,1,6,,,Monthly,12,Kalibrierung,P_Druck,Pall,FFS04AW,15094244,B207EG00 73
Rocephin_PE,01.12.2025,01.03.2026,90,207RAMQ207-FINT23.PT.PT2,Drucktransmitter,1- Qualitätskritisch,Aktiv,1,6,,,Monthly,12,Kalibrierung,P_Druck,Pall,FFS04AW,15094244,B207EG00 73
Rocephin_PE,31.12.2025,01.03.2026,60,207RAMA004-ELSS027.QT.QT10,H2O2 Spülbetrieb nach Einwirkzeit,3- Sicherheits-/Umweltkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,6,Kalibrierung,Q_H2O2,Dräger,H2O2 LC 6809705,ARSC-0161,B207UG01 40
Rocephin_PE,01.12.2025,01.03.2026,90,207RAMQ207-FINT23.PT.PT1,Drucktransmitter,1- Qualitätskritisch,Aktiv,1,6,,,Monthly,12,Kalibrierung,P_Druck,Pall,FFS04AW,15094244,B207EG00 73
Rocephin_PE,01.12.2025,01.03.2026,90,207RAMQ207-FINT23.FT.F1,Durchflussmessgerät,1- Qualitätskritisch,Aktiv,1,6,,,Monthly,12,Kalibrierung,F_Durchfluss,Pall,FFS04AW,15094244,B207EG00 73
Rocephin_PE,01.12.2025,01.03.2026,90,207RAMQ207-FINT23.TT.TIA1,Temperatursensor,1- Qualitätskritisch,Aktiv,1,6,,,Monthly,12,Kalibrierung,T_Temperatur,Pall,FFS04AW,15094244,B207EG00 73
Rocephin_PE,31.12.2025,01.03.2026,60,207RABL004-SCHL0005.QT.Q08001,H2O2 Restkonzentration Schleusenkammer,3- Sicherheits-/Umweltkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,6,Kalibrierung,Q_H2O2,Dräger,H2O2 LC 6809705,ARRJ-0207,B207OG01 111
Rocephin_PE,31.12.2025,01.03.2026,60,207RAMA004-ELSS027.QT.QT10,H2O2 Spülbetrieb nach Einwirkzeit,3- Sicherheits-/Umweltkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,6,Endkalibrierung,Q_H2O2,Dräger,H2O2 LC 6809705,ARSC-0161,B207UG01 40
Rocephin_PE,01.12.2025,01.03.2026,90,207RAMQ207-FINT23.PT.PI2,Druckanzeige,1- Qualitätskritisch,Aktiv,1,6,,,Monthly,12,Kalibrierung,P_Druck,Pall,FFS04AW,15094244,B207EG00 73
Verpackung_PE,04.12.2025,04.03.2026,90,231VMTM052.TT.231.01.029.110.1_6.052,231 1.UG Etikettierung Bulk Linie 106/66,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Monitoring ",Monthly,18,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20180710,B231UG01 01.029
Verpackung_PE,04.12.2025,04.03.2026,90,231VMTM047.TT.231.0.020EI.105.1_6.047,231 EG Wareneingang (Hot Spot),1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Monitoring ",Monthly,18,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20553566,B232EG00 0.020
Verpackung_PE,04.12.2025,04.03.2026,90,231VMTM110.TT.231.01.025BL.117.1_6.110,231 1.UG Musterzug Bereitstellung,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Monitoring ",Monthly,18,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20328357,B231UG01 01.029
Verpackung_PE,04.12.2025,04.03.2026,90,231VMTM314.TT.231.0.020LV.121.1,Tempmessmittel EG Lohnverpacker Hotspot,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Monitoring ",Monthly,18,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20328323,B232EG00 0.020
Verpackung_PE,04.12.2025,04.03.2026,90,231VMTM339.TT.231.01.029.T1,231 1.UG Etikettierung Bulk Linie 106/66,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Monitoring ",Monthly,18,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20180742,B231UG01 01.029
Verpackung_PE,05.12.2025,05.03.2026,90,232VSTE064-EM_553665.KT.01_64.010,Maschinentakt,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Verpackungslinie, einfache Absprache mit der Linie ",Monthly,12,Kalibrierung,K_Takt,Siemens,1FK7022-5AK71-1DB3,YF W410 2537 01001,B232EG00 0.400
Verpackung_PE,08.01.2026,09.03.2026,60,231-TM659HT001BQ002,Ozon-Messung v u n UV Lampe+Loop Return,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,6,Kalibrierung,Q_Ozon,Hach Lange,Orbisphere C1100,8071604 / 415434,B231UG01 01.040
QC_PE,11.12.2025,11.03.2026,90,203-VF260-BT000-YY003,QC05200,1- Qualitätskritisch,Aktiv,1,6,,,Monthly,12,Kalibrierung,T_Temperatur,Binder,ED23,20210000000305,B250OG02 2.416.03
Verpackung_PE,11.12.2025,11.03.2026,90,231VMDH200.MT.231.02.400G2.F2,231 Hochregallager - Gasse 2,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Monitoring 231/232",Monthly,12,Kalibrierung,M_Feuchte,Rotronic,Hygroclip D,20448703,B231OG02 2.400
Verpackung_PE,11.12.2025,11.03.2026,90,231VMDH200.TT.231.02.400G7.T2,231 Hochregallager - Gasse 7,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Monitoring 231/232",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20448706,B231OG02 2.400
Verpackung_PE,11.12.2025,11.03.2026,90,231VMDH200.TT.231.2.400G3.T2,231 Hochregallager - Gasse 3,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Monitoring 231/232",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20328467,B231OG02 2.400
Verpackung_PE,11.12.2025,11.03.2026,90,231VMDH200.MT.231.02.400G4.F2,231 Hochregallager - Gasse 4,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Monitoring 231/232",Monthly,12,Kalibrierung,M_Feuchte,Rotronic,Hygroclip D,20448705,B231OG02 2.400
Verpackung_PE,11.12.2025,11.03.2026,90,231VMDH200.MT.231.2.400G2.F2,231 Hochregallager - Gasse 2,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Monitoring 231/232",Monthly,12,Kalibrierung,M_Feuchte,Rotronic,Hygroclip D,20448704,B231OG02 2.400
Verpackung_PE,11.12.2025,11.03.2026,90,232VMTM031.TT.232.0.122.613.1_6.031,232 EG Linie 15 Primärkabine,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Monitoring ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20495712,B231EG00 0.122
Verpackung_PE,11.12.2025,11.03.2026,90,231VMDH200.TT.231.2.400G2.T2,231 Hochregallager - Gasse 2,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Monitoring 231/232",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20448704,B231OG02 2.400
Verpackung_PE,11.12.2025,11.03.2026,90,231VMDH200.TT.231.02.400G5.T2,231 Hochregallager - Gasse 5,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Monitoring 231/232",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20328492,B231OG02 2.400
Verpackung_PE,11.12.2025,11.03.2026,90,231VMDH200.MT.231.2.400G3.F2,231 Hochregallager - Gasse 3,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Monitoring 231/232",Monthly,12,Kalibrierung,M_Feuchte,Rotronic,Hygroclip D,20328467,B231OG02 2.400
Verpackung_PE,11.12.2025,11.03.2026,90,232VMTM031.MT.232.0.122.613.1_6.031,232 EG Linie 15 Primärkabine,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Monitoring ",Monthly,12,Kalibrierung,M_Feuchte,Rotronic,Hygroclip D,20495712,B231EG00 0.122
Verpackung_PE,11.12.2025,11.03.2026,90,231VMDH200.MT.231.02.400G7.F2,231 Hochregallager - Gasse 7,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Monitoring 231/232",Monthly,12,Kalibrierung,M_Feuchte,Rotronic,Hygroclip D,20448706,B231OG02 2.400
Verpackung_PE,11.12.2025,11.03.2026,90,231VMDH200.TT.231.02.400G4.T2,231 Hochregallager - Gasse 4,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Monitoring 231/232",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20448705,B231OG02 2.400
Verpackung_PE,11.12.2025,11.03.2026,90,231VMDH200.TT.231.02.400G2.T2,231 Hochregallager - Gasse 2,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Monitoring 231/232",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20448703,B231OG02 2.400
Verpackung_PE,11.12.2025,11.03.2026,90,231VMDH200.MT.231.02.400G5.F2,231 Hochregallager - Gasse 5,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Monitoring 231/232",Monthly,12,Kalibrierung,M_Feuchte,Rotronic,Hygroclip D,20328492,B231OG02 2.400
Verpackung_PE,16.12.2025,16.03.2026,90,231VSTE201-DEM-002.GT.1220_1B1_02,Längenmesssystem Laserlichtband Gen2,1- Qualitätskritisch,Aktiv,1,6,,"Schwer, C-Zone ",Monthly,12,Kalibrierung,G_Länge,Keyence,IG-028,nicht einsehbar,B231OG02 2.123
Verpackung_PE,16.12.2025,16.03.2026,90,231VSTE201-DEM-002.GT.1200_1M1,Messmittel Länge Plunger Montagepos.,1- Qualitätskritisch,Aktiv,1,6,,"Mittel bis schwer, C-Zone, teilwesie in der Anlage ",Monthly,12,Kalibrierung,G_Länge,Jenny Science AG,VA ELAX Ex 85F20,nicht einsehbar,B231OG02 2.123
Verpackung_PE,16.12.2025,16.03.2026,90,231VSTE201-DEM-002.GT.1220_1B1_01,Längenmesssystem Laserlichtband Gen1,1- Qualitätskritisch,Aktiv,1,6,,"Schwer, C-Zone ",Monthly,12,Kalibrierung,G_Länge,Keyence,IG-028,nicht einsehbar,B231OG02 2.123
Verpackung_PE,17.12.2025,17.03.2026,90,231VMTM051.TT.231.01.033CSP.109.1_6.051,231 1.UG Kühlraum 01.033 Cold-Spot,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Monitoring ",Monthly,18,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20180779,B231UG01 01.033
Verpackung_PE,17.12.2025,17.03.2026,90,231VMTM366.TT.231.2.104.T1,231 2.OG Büro Zugang 2.104,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Monitoring ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20587188,B231OG02 2.104
Verpackung_PE,17.12.2025,17.03.2026,90,231VMTM048.TT.231.0.020LV.106.1_6.048,Tempmessmittel EG Lohnverpacker Hotspot,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Monitoring ",Monthly,18,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20553567,B232EG00 0.020
Verpackung_PE,17.12.2025,17.03.2026,90,231VMTM375.TT.231.2.122.T2,231 2.OG Montageraum 2.122,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Monitoring ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20587180,B231OG02 2.122
Verpackung_PE,17.12.2025,17.03.2026,90,231VMTM367.TT.231.2.105.T1,231 2.OG Lager 2.105,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Monitoring ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20587178,B231OG02 2.105
PKAU_PE,18.12.2025,18.03.2026,90,235.Q00.68.572,Validator,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, mobiles Gerät",Monthly,12,Kalibrierung,Q_Spannung,GE Sensing,KAYE / X2005,709002,B235 0.049A
Verpackung_PE,20.12.2025,20.03.2026,90,231VMTM382.TT.231.2.104.T2,231 2.OG Raum 104,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Monitoring ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,24018588,B231OG02 2.104
Verpackung_PE,20.12.2025,20.03.2026,90,231VMTM381.TT.231.2.078.T2,231 2.OG Raum 078,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Monitoring ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,24018584,B231OG02 2.078
Verpackung_PE,20.12.2025,20.03.2026,90,231VMTM383.TT.231.2.119.T2,231 2.OG Raum 119,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Monitoring ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,24018590,B231OG02 2.119
Verpackung_PE,25.12.2025,25.03.2026,90,232VMME000-MLC-004.GI.01,Winkel RNS innerhalb Toleranz (i.O.),1- Qualitätskritisch,Aktiv,1,6,,,Monthly,12,Kalibrierung,G_Winkel,Roche,n/a,n/a,B232
Verpackung_PE,25.12.2025,25.03.2026,90,232VMME000-MLC-004.GI.02,Winkel RNS ausserhalb Toleranz (n.i.O.),1- Qualitätskritisch,Aktiv,1,6,,,Monthly,12,Kalibrierung,G_Winkel,Roche,n/a,n/a,B232
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY001-75394_TT01,Datenlogger QC 01891,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,PRO_TRH_THx,200513277,B250UG01 1.601.00
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY032-91519_TT01,Datenlogger QC 02118,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,PT100_ST100D4_PTFE4,ES10007669,B250OG01 1.312.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY013-86131_TT02,Datenlogger QC 00072,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,PRO_NTC_PTFED1_SIL3,405350,B250OG01 1.304.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY012-86131_TT01.1,Datenlogger QC 00072,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,PT100_P20D5_PLA3_M12,ES10003806,B250OG01 1.304.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY030-91518_TT03,Datenlogger QC 02119,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,PT100_ST100D4_PTFE4,499375,B250OG01 1.312.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY011-86131_TT01,Datenlogger QC 00072,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,PRO_NTC_PTFED1_SIL3,86131 ÷ 460496,B250OG01 1.304.01
QC_PE,28.12.2025,28.03.2026,90,250-VF020-BW000-YY028,Waage QC03670,1- Qualitätskritisch,Aktiv,1,6,,,Monthly,12,Kalibrierung,W_Masse,Mettler-Toledo,XPE206DR,B524051255,B250OG01 1.404.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY022-91044_TT01,Datenlogger QC02129,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,PRO_TRH_THx,201532080,B250OG01 1.312.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY029-91518_TT02,Datenlogger QC 02119,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,PT100_ST100D4_PTFE4,495746,B250OG01 1.312.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY023-91044_MT01,Datenlogger QC 02129,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,M_Feuchte,ELPRO,PRO_TRH_THx,201532080,B250OG01 1.312.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY051-90592_TT01,Datenlogger QC 02127,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,n/a,90592,B250OG01 1.312.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY014-86131_TT03,Datenlogger QC 00072,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,NTC_PTFED3.3_SIL3,402594,B250OG01 1.304.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY028-91518_TT01,Datenlogger QC 02119,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,PT100_ST100D4_PTFE4,404004,B250OG01 1.312.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY031-91518_TT04,Datenlogger QC 02119,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,PT100_ST100D4_PTFE4,496505,B250OG01 1.312.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY052-90594_TT01,Datenlogger QC 02120,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,n/a,90594,B250OG01 1.312.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY035-91519_TT04,Datenlogger QC 02118,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,PT100_ST100D4_PTFE4,442047,B250OG01 1.312.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY002-75394_MT01,Datenlogger QC 01891,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,M_Feuchte,ELPRO,PRO_TRH_THx,200513277,B250UG01 1.601.00
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY050-90591_TT01,Datenlogger QC 02121,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,n/a,90591,B250OG01 1.312.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY034-91519_TT03,Datenlogger QC 02118,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,PT100_ST100D4_PTFE4,442189,B250OG01 1.312.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY015-86131_TT04,Datenlogger QC 00072,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,NTC_PTFED3.3_SIL3,402595,B250OG01 1.304.01
QC_PE,28.12.2025,28.03.2026,90,250-VF020-BW000-YY052,Waage QC03284,1- Qualitätskritisch,Aktiv,1,6,,,Monthly,12,Kalibrierung,W_Masse,Mettler-Toledo,XPE3003SD5,B443172719,B250OG01 1.404.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY033-91519_TT02,Datenlogger QC 02118,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,PT100_ST100D4_PTFE4,ES10007674,B250OG01 1.312.01
QC_PE,28.12.2025,28.03.2026,90,250-VF040-BQ000-YY053-81629-TT01,Datenlogger QC 01115,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,ELPRO,PT100_ST50D6_FIB4,81629 ÷ 465088,B250OG04 4.309.01
QC_PE,29.12.2025,29.03.2026,90,072-VF140-BQ000-YY001-R53-03097-KT-T24,Dampfsterilisator Kammertemperatur Sicherheit,3- Sicherheits-/Umweltkritisch,Aktiv,2,6,,,Monthly,12,Kalibrierung,T_Temperatur,Pentronic,570001502,22440583,B072EG00 53
QC_PE,29.12.2025,29.03.2026,90,072-VF140-BQ000-YY001-R53-03097-VT-T04,Dampfsterilisator Ventilatortemperatur,2- Prozess-/Systemkritisch,Aktiv,2,6,,,Monthly,12,Kalibrierung,T_Temperatur,Pentronic,470802104,16201818,B072EG00 53
QC_PE,29.12.2025,29.03.2026,90,072-VF140-BQ000-YY001-R53-03097-KD-P06,Dampfsterilisator Kammerdruck,2- Prozess-/Systemkritisch,Aktiv,2,6,,,Monthly,12,Kalibrierung,P_Druck,Keller,57026701,38853,B072EG00 53
QC_PE,29.12.2025,29.03.2026,90,072-VF140-BQ000-YY001-R53-03097-KT-T00,Dampfsterilisator Kammertemperatur,2- Prozess-/Systemkritisch,Aktiv,2,6,,,Monthly,12,Kalibrierung,T_Temperatur,Pentronic,570001502,22440583,B072EG00 53
QC_PE,29.12.2025,29.03.2026,90,072-VF140-BQ000-YY001-R53-03097-KD-P29,Dampfsterilisator Kammerdruck Sicherheit,3- Sicherheits-/Umweltkritisch,Aktiv,2,6,,,Monthly,12,Kalibrierung,P_Druck,Keller,57026701,38943,B072EG00 53
QC_PE,29.12.2025,29.03.2026,90,072-VF140-BQ000-YY001-R53-03097-FT-T05,Dampfsterilisator Filtertemperatur,2- Prozess-/Systemkritisch,Aktiv,2,6,,,Monthly,12,Kalibrierung,T_Temperatur,Pentronic,470802104,16201836,B072EG00 53
QC_PE,29.12.2025,29.03.2026,90,072-VF140-BQ000-YY001-R53-03097-FD-P07,Dampfsterilisator Belüftungsfilterdruck Sicherheit,3- Sicherheits-/Umweltkritisch,Aktiv,2,6,,,Monthly,12,Kalibrierung,P_Druck,Keller,57026701,38854,B072EG00 53
QC_PE,29.12.2025,29.03.2026,90,072-VF140-BQ000-YY001-R53-03097-ST-T26,Dampfsterilisator Ablasstemperatur Sicherheit,3- Sicherheits-/Umweltkritisch,Aktiv,2,6,,,Monthly,12,Kalibrierung,T_Temperatur,Pentronic,570001502,16110165,B072EG00 53
QC_PE,29.12.2025,29.03.2026,90,072-VF140-BQ000-YY001-R53-03097-LT-T25,Dampfsterilisator Ladungstemperatur Sicherheit,3- Sicherheits-/Umweltkritisch,Aktiv,2,6,,,Monthly,12,Kalibrierung,T_Temperatur,Pentronic,570001501,23430736,B072EG00 53
QC_PE,29.12.2025,29.03.2026,90,072-VF140-BQ000-YY001-R53-03097-LT-T02,Dampfsterilisator Ladungstemperatur,2- Prozess-/Systemkritisch,Aktiv,2,6,,,Monthly,12,Kalibrierung,T_Temperatur,Pentronic,570001501,23430736,B072EG00 53
QC_PE,29.12.2025,29.03.2026,90,072-VF140-BQ000-YY001-R53-03097-MT-T01,Dampfsterilisator Manteltemperatur,2- Prozess-/Systemkritisch,Aktiv,2,6,,,Monthly,12,Kalibrierung,T_Temperatur,Pentronic,470802170,15380676,B072EG00 53
QC_PE,29.12.2025,29.03.2026,90,072-VF140-BQ000-YY001-R53-03097-ST-T03,Dampfsterilisator Ablasstemperatur,2- Prozess-/Systemkritisch,Aktiv,2,6,,,Monthly,12,Kalibrierung,T_Temperatur,Pentronic,570001502,16110165,B072EG00 53
Verpackung_PE,31.12.2025,31.03.2026,90,231VMTM361.TT.231.2.077.T2,231 2.OG Zugang Technik 2.077,1- Qualitätskritisch,Aktiv,1,6,,"Einfach, D-Zone, Monitoring ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20242882,B231OG02 2.077
